product_id,title,price,category,type,image_url,product_url,scrape_date
2234861,Strickjacke,"22,99",sweaters,cardigan,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1738679131/productimages/2234861-1-01.jpg",https://www.c-and-a.com/de/de/shop/strickjacke-2234861/1,2025-03-21 22:08:18
2235730,Strick-Weste - gerippt - gestreift,"22,99",sweaters,vest,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1741952816/productimages/2235730-1-01.jpg",https://www.c-and-a.com/de/de/shop/strick-weste-gerippt-gestreift-2235730/1,2025-03-21 22:08:18
2234175,Lange Strickjacke,"29,99",sweaters,cardigan,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1738680622/productimages/2234175-1-01.jpg",https://www.c-and-a.com/de/de/shop/lange-strickjacke-2234175/1,2025-03-21 22:08:18
2234698,Crop Strickjacke,"25,99",sweaters,cardigan,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1736764970/productimages/2234698-1-01.jpg",https://www.c-and-a.com/de/de/shop/crop-strickjacke-2234698/1,2025-03-21 22:08:18
2220815,Lange Strickjacke,"25,99",sweaters,cardigan,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1720000680/productimages/2220815-1-01.jpg",https://www.c-and-a.com/de/de/shop/lange-strickjacke-2220815/1,2025-03-21 22:08:18
2235559,Crop Strickjacke - gerippt,"22,99",sweaters,cardigan,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1738229116/productimages/2235559-1-01.jpg",https://www.c-and-a.com/de/de/shop/crop-strickjacke-gerippt-2235559/1,2025-03-21 22:08:18
2233894,Strickjacke,"35,99",sweaters,cardigan,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1732025084/productimages/2233894-1-01.jpg",https://www.c-and-a.com/de/de/shop/strickjacke-2233894/1,2025-03-21 22:08:18
2236936,Strickjacke - Zopfmuster,"29,99",sweaters,cardigan,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1740141562/productimages/2236936-1-01.jpg",https://www.c-and-a.com/de/de/shop/strickjacke-zopfmuster-2236936/1,2025-03-21 22:08:18
2201462,Basic-Strickjacke,"12,99",sweaters,cardigan,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1699522140/productimages/2201462-1-01.jpg",https://www.c-and-a.com/de/de/shop/basic-strickjacke-2201462/1,2025-03-21 22:08:18
2238494,Crop Strickjacke - Leo-Print,"12,99",sweaters,cardigan,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1733826065/productimages/2238494-1-01.jpg",https://www.c-and-a.com/de/de/shop/crop-strickjacke-leo-print-2238494/1,2025-03-21 22:08:18
2219187,Strickjacke - gestreift,"25,99",sweaters,cardigan,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1722237703/productimages/2219187-1-01.jpg",https://www.c-and-a.com/de/de/shop/strickjacke-gestreift-2219187/1,2025-03-21 22:08:18
2171863,Strickjacke,"17,99",sweaters,cardigan,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1658323335/productimages/2171863-1-01.jpg",https://www.c-and-a.com/de/de/shop/strickjacke-2171863/1,2025-03-21 22:08:18
2179020,Strickjacke,"19,99",sweaters,cardigan,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1655816355/productimages/2179020-2-01.jpg",https://www.c-and-a.com/de/de/shop/strickjacke-2179020/2,2025-03-21 22:08:18
2232211,Baby-Strickjacke,"12,99",sweaters,cardigan,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1734502781/productimages/2232211-1-08.jpg",https://www.c-and-a.com/de/de/shop/baby-strickjacke-2232211/1,2025-03-21 22:08:18
2198393,Baby-Strickjacke,Price not found,sweaters,cardigan,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1686128340/productimages/2198393-1-08.jpg",https://www.c-and-a.com/de/de/shop/baby-strickjacke-2198393/1,2025-03-21 22:08:18
2230790,Minecraft - Hoodie,"24,99",sweaters,hoodie,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1741103050/productimages/2230790-1-01.jpg",https://www.c-and-a.com/de/de/shop/minecraft-hoodie-2230790/1,2025-03-21 22:08:21
2232341,Minecraft - Hoodie,"17,99",sweaters,hoodie,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1741329647/productimages/2232341-1-08.jpg",https://www.c-and-a.com/de/de/shop/minecraft-hoodie-2232341/1,2025-03-21 22:08:21
