product_id,title,price,category,type,image_url,product_url,scrape_date
,Multipack 2er - Giraffe - Baby-Pyjamahose,"10,99",pants,other,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1736927178/productimages/2233025-1-08.jpg",,2025-03-21 22:08:20
,Wildtiere - Erstlingsoutfit - 2 teilig,"12,99",other,other,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1738244538/productimages/2233028-1-08.jpg",,2025-03-21 22:08:20
,Heißluftballon - Baby-Schlafsack - 0-6 Monate,"22,99",other,other,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1732885238/productimages/2233402-1-08.jpg",,2025-03-21 22:08:20
,Multipack 2er - Wildtiere - Baby-Beanie,"4,99",other,other,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1729685079/productimages/2233405-1-08.jpg",,2025-03-21 22:08:20
,Wildtiere - Baby-Handtuch mit Kapuze,"12,99",other,other,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1733995072/productimages/2233408-1-08.jpg",,2025-03-21 22:08:20
,Mäuschen - Baby-Krabbelschuhe - gerippt,"4,99",other,other,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1731653902/productimages/2233411-1-08.jpg",,2025-03-21 22:08:20
,Sternchen - Baby-Decke - 100 x 86 cm,"10,99",other,other,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1738345463/productimages/2233412-1-08.jpg",,2025-03-21 22:08:20
,Multipack 3er - Tiere und Sterne - Baby-Musselin-Tuch,"10,99",other,other,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1732277055/productimages/2233415-1-08.jpg",,2025-03-21 22:08:20
,Multipack 3er - Tiere - Baby-Lätzchen,"8,99",other,other,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1730526467/productimages/2233418-1-08.jpg",,2025-03-21 22:08:20
,Multipack 3er - Wildtiere - Baby-Dreieckstuch,"8,99",other,other,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1739374132/productimages/2233420-1-08.jpg",,2025-03-21 22:08:20
,Multipack 2er - Wildtiere - Anti-Kratz-Handschuhe,"4,99",other,other,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1732687850/productimages/2233424-1-08.jpg",,2025-03-21 22:08:20
,Giraffe - Baby-Schlafsack - 0-6 Monate,"22,99",other,other,"https://www.c-and-a.com/img/product/q_auto:good,b_rgb:FAFAFA,c_scale,w_262/v1739521329/productimages/2233403-1-08.jpg",,2025-03-21 22:08:20
